Index	ENCFF	ChIP-CellLine	TF-Target	Enh-CellLine	Poisson-statistic	P-value	CorrectedP-value	IsEnriched
316	ENCFF216VXG	HepG2	ZNF580	A549	72.94958065761621	0.0	0.0	1
317	ENCFF217LXF	K562	SMARCB1	A549	15.97181383061152	0.0	0.0	1
318	ENCFF217MBF	K562	SRSF7	A549	9.541425277200341	0.0	0.0	1
319	ENCFF217STG	HepG2	EEA1	A549	56.819608861500974	0.0	0.0	1
320	ENCFF217XUD	HepG2	GABPB1	A549	101.52981421887499	0.0	0.0	1
321	ENCFF219NIA	K562	ZNF740	A549	46.315157523598295	0.0	0.0	1
322	ENCFF220RUS	MCF-7	SIN3A	A549	93.88723277964984	0.0	0.0	1
323	ENCFF221TRR	K562	E2F4	A549	41.379543385928216	0.0	0.0	1
324	ENCFF222FLQ	HepG2	SSRP1	A549	43.51833306217258	0.0	0.0	1
325	ENCFF222VDW	MCF-7	FOXK2	A549	14.923715557122048	0.0	0.0	1
326	ENCFF223BRJ	MCF-7	ZNF579	A549	48.050883654987224	0.0	0.0	1
327	ENCFF224RFJ	HepG2	ZFP62	A549	24.553652420150208	0.0	0.0	1
328	ENCFF225FXI	MCF-7	KLF9	A549	67.69929447600397	0.0	0.0	1
329	ENCFF227RXB	HepG2	TRIM24	A549	22.378082306611645	0.0	0.0	1
330	ENCFF228CDD	A549	TCF12	A549	103.01267981793536	0.0	0.0	1
331	ENCFF229WDE	HepG2	ZMYM4	A549	86.13132176899407	0.0	0.0	1
332	ENCFF230DZT	K562	ZC3H8	A549	21.28236534896448	0.0	0.0	1
333	ENCFF230KZH	HepG2	ZNF775	A549	39.471682274392606	0.0	0.0	1
334	ENCFF230OBH	HepG2	ASH2L	A549	104.24428134585268	0.0	0.0	1
335	ENCFF230YBC	HepG2	ZNF3	A549	37.24685939377837	0.0	0.0	1
336	ENCFF233BHX	HepG2	NRL	A549	70.86721160071961	0.0	0.0	1
337	ENCFF233OIC	HepG2	ZNF512	A549	34.00247614183876	0.0	0.0	1
338	ENCFF233ZOX	HepG2	ZNF292	A549	63.25436677540689	0.0	0.0	1
339	ENCFF236CPT	HepG2	ZNF367	A549	42.19767700866492	0.0	0.0	1
340	ENCFF237AST	HepG2	ZNF33A	A549	41.63560299124143	0.0	0.0	1
341	ENCFF238QAG	MCF-7	TRIM22	A549	33.213711679162365	0.0	0.0	1
342	ENCFF238XIA	K562	TGIF2	A549	37.61598772069235	0.0	0.0	1
343	ENCFF239GSE	HepG2	SMARCE1	A549	11.286758630394962	0.0	0.0	1
344	ENCFF239IMY	HepG2	MYC	A549	90.24875966407744	0.0	0.0	1
345	ENCFF239LRW	HepG2	SUZ12	A549	27.79867088236531	0.0	0.0	1
346	ENCFF240ZHW	MCF-7	CEBPB	A549	51.37907883124156	0.0	0.0	1
347	ENCFF241YGM	HepG2	MATR3	A549	12.573087480051637	0.0	0.0	1
348	ENCFF242AOL	K562	ZEB2	A549	51.825753125452216	0.0	0.0	1
349	ENCFF243JXS	HepG2	SMAD1	A549	59.15787865963308	0.0	0.0	1
350	ENCFF245JPK	K562	OTX1	A549	45.2787162386221	0.0	0.0	1
351	ENCFF245TLY	HepG2	FLYWCH1	A549	36.74786124570348	0.0	0.0	1
352	ENCFF245XOL	HepG2	E2F4	A549	80.82507461522869	0.0	0.0	1
353	ENCFF247VVK	MCF-7	YBX1	A549	4.92665651105763	6.132814319557323e-08	5.890661894186768e-07	1
354	ENCFF249NCB	HepG2	PREB	A549	31.43318584349783	0.0	0.0	1
355	ENCFF249WHV	HepG2	ZNF571	A549	47.302153884446184	0.0	0.0	1
356	ENCFF250DNU	HepG2	CEBPZ	A549	11.505703534665066	0.0	0.0	1
357	ENCFF251TUO	HepG2	FOXA3	A549	77.32675286039849	0.0	0.0	1
358	ENCFF252CVY	HepG2	PAF1	A549	24.63439232271605	0.0	0.0	1
359	ENCFF253UAF	K562	ZNF280B	A549	9.964698351827028	0.0	0.0	1
360	ENCFF254ZSQ	HepG2	CSRNP2	A549	28.632491886337156	0.0	0.0	1
361	ENCFF255HEF	K562	ZNF407	A549	32.287357256705	0.0	0.0	1
362	ENCFF255QEY	HepG2	ZNF616	A549	56.604619871914934	0.0	0.0	1
363	ENCFF257BGF	HepG2	KLF16	A549	84.32926945366009	0.0	0.0	1
364	ENCFF257CCO	HepG2	NFYB	A549	61.453517532626435	0.0	0.0	1
365	ENCFF257JVF	HepG2	MNT	A549	51.40776442998329	0.0	0.0	1
366	ENCFF257NOX	K562	SIN3B	A549	63.790352618463274	0.0	0.0	1
367	ENCFF258GDS	K562	BRCA1	A549	1.3323270785970547	0.09117567776820401	0.8543104780996924	0
368	ENCFF258MNE	HepG2	ARID4A	A549	103.67272395405352	0.0	0.0	1
369	ENCFF258PLH	K562	FOS	A549	40.28828202089617	0.0	0.0	1
370	ENCFF258VTL	MCF-7	ZNF24	A549	43.38580419767873	0.0	0.0	1
371	ENCFF258XBJ	K562	CBX2	A549	2.769002246102688	0.00214204146990572	0.020187322918179564	0
372	ENCFF259PTV	HepG2	ZNF570	A549	35.98129112483864	0.0	0.0	1
373	ENCFF259UJN	HepG2	ZNF549	A549	28.77317249998418	0.0	0.0	1
374	ENCFF260APL	HepG2	FOXK2	A549	40.64913099967274	0.0	0.0	1
375	ENCFF260FYO	HepG2	CEBPA	A549	63.70972295150711	0.0	0.0	1
376	ENCFF261DZR	MCF-7	ATF7	A549	36.67013484114955	0.0	0.0	1
377	ENCFF261NJZ	HepG2	ZNF460	A549	39.935881438358045	0.0	0.0	1
378	ENCFF262CSX	HepG2	ZNF713	A549	44.60684529817189	0.0	0.0	1
379	ENCFF264GAF	HepG2	HLF	A549	40.97494736626529	0.0	0.0	1
380	ENCFF265KKE	K562	NELFE	A549	17.094994626701418	0.0	0.0	1
381	ENCFF265MQC	K562	ZNF324	A549	22.61860411964744	0.0	0.0	1
382	ENCFF265QIF	HepG2	ZNF670	A549	66.70384145745548	0.0	0.0	1
383	ENCFF266MUT	K562	LCOR	A549	65.40383682989926	0.0	0.0	1
384	ENCFF266YHW	K562	MAX	A549	77.69563423404857	0.0	0.0	1
385	ENCFF267ADR	HepG2	RERE	A549	51.208357635151444	0.0	0.0	1
386	ENCFF267OGF	K562	SMARCA4	A549	60.51207586013361	0.0	0.0	1
387	ENCFF269PAM	K562	TFAM	A549	-2.4494897427831783	0.9917671294576482	1.0	0
388	ENCFF270ONC	HepG2	GLYR1	A549	72.0184360380082	0.0	0.0	1
389	ENCFF270TMW	K562	ZC3H4	A549	37.780889321242675	0.0	0.0	1
390	ENCFF270TSN	K562	ARID3B	A549	25.009500424072453	0.0	0.0	1
391	ENCFF272IPH	HepG2	ZNF337	A549	52.944539116276786	0.0	0.0	1
392	ENCFF273KIA	K562	JUND	A549	62.079946360646886	0.0	0.0	1
393	ENCFF278BHW	A549	JUNB	A549	80.68642822934082	0.0	0.0	1
394	ENCFF278CIM	HepG2	TSC22D2	A549	57.50901575522854	0.0	0.0	1
395	ENCFF280AIK	K562	MTA3	A549	77.37957735504082	0.0	0.0	1
396	ENCFF281CNU	MCF-7	ZNF574	A549	30.953954563444352	0.0	0.0	1
397	ENCFF282KHW	K562	MCM5	A549	4.008526469999238	3.4616175506041166e-06	3.2983228817715724e-05	1
398	ENCFF283FBB	MCF-7	MSX2	A549	47.02708070604157	0.0	0.0	1
399	ENCFF283UWH	K562	ZNF148	A549	67.70280815345673	0.0	0.0	1
400	ENCFF284FTY	K562	BDP1	A549	5.887020023058034	1.8037832424837774e-12	1.7542655755220432e-11	1
401	ENCFF285KBA	MCF-7	SNIP1	A549	31.357236387082448	0.0	0.0	1
402	ENCFF285MHB	K562	HOXB6	A549	16.324685168103827	0.0	0.0	1
403	ENCFF285TMA	K562	FIP1L1	A549	64.0092059790571	0.0	0.0	1
404	ENCFF286IPW	K562	YBX1	A549	3.57338546555665	3.269816522271699e-05	0.00031078304990309237	1
405	ENCFF287TUA	HepG2	NAIF1	A549	62.19986180928482	0.0	0.0	1
406	ENCFF288BSV	HepG2	TERF1	A549	34.81392995224731	0.0	0.0	1
407	ENCFF288NCG	HepG2	ZKSCAN8	A549	58.970155175373236	0.0	0.0	1
408	ENCFF289LLT	K562	SMC3	A549	34.289603334597146	0.0	0.0	1
409	ENCFF290CNC	MCF-7	MAZ	A549	71.80493471155685	0.0	0.0	1
410	ENCFF290DJX	MCF-7	EP300	A549	39.0961114432534	0.0	0.0	1
411	ENCFF290IVM	HepG2	KLF6	A549	74.8894840568544	0.0	0.0	1
412	ENCFF290UUF	HepG2	ZNF30	A549	42.14338014376542	0.0	0.0	1
413	ENCFF291LHW	HepG2	ZFY	A549	102.035154808237	0.0	0.0	1
414	ENCFF292HSS	K562	ZBTB17	A549	58.59441654823391	0.0	0.0	1
415	ENCFF292XSQ	HepG2	TARDBP	A549	53.305389275938474	0.0	0.0	1
416	ENCFF293HRO	HepG2	SFPQ	A549	10.445049408621994	0.0	0.0	1
417	ENCFF293NUD	HepG2	ZKSCAN1	A549	32.28384935021772	0.0	0.0	1
418	ENCFF294DQQ	HepG2	ZNF160	A549	62.14265317736863	0.0	0.0	1
419	ENCFF295XBK	K562	ZNF263	A549	59.51245531393339	0.0	0.0	1
420	ENCFF295XCB	K562	ZNF444	A549	23.844238417156955	0.0	0.0	1
421	ENCFF295YRT	K562	GATAD2A	A549	48.28924030377246	0.0	0.0	1
422	ENCFF296WYX	HepG2	ZNF691	A549	68.97000247234327	0.0	0.0	1
423	ENCFF298ZCT	A549	FOSL2	A549	71.34864741130247	0.0	0.0	1
424	ENCFF300AER	HepG2	ZNF17	A549	28.77317249998418	0.0	0.0	1
425	ENCFF301CNM	HepG2	CEBPB	A549	43.541591512858965	0.0	0.0	1
426	ENCFF302AZX	HepG2	MYPOP	A549	81.59990425962023	0.0	0.0	1
427	ENCFF302RKX	MCF-7	OTX1	A549	36.96639371319222	0.0	0.0	1
428	ENCFF304PQQ	K562	LARP7	A549	36.94478526160584	0.0	0.0	1
429	ENCFF305XQM	K562	ZNF76	A549	38.40147188894747	0.0	0.0	1
430	ENCFF306TAD	K562	SNRNP70	A549	11.219064110281492	0.0	0.0	1
431	ENCFF306ZFX	HepG2	NFE2	A549	30.455567562524994	0.0	0.0	1
432	ENCFF307GHJ	K562	POLR3G	A549	4.013312369594909	7.863217544484583e-07	7.509651373654601e-06	1
433	ENCFF307JCM	A549	PHF8	A549	90.53526405099689	0.0	0.0	1
434	ENCFF307UZC	K562	ZNF75A	A549	21.74893050921407	0.0	0.0	1
435	ENCFF308CTG	HepG2	ZNF384	A549	39.78998668211022	0.0	0.0	1
436	ENCFF308RXD	HepG2	ISL2	A549	76.31459162522776	0.0	0.0	1
437	ENCFF308STQ	HepG2	NRF1	A549	68.95858280847338	0.0	0.0	1
438	ENCFF308VAI	K562	ZBTB49	A549	29.012811948588833	0.0	0.0	1
439	ENCFF309DMZ	K562	THRA	A549	11.279407041078738	0.0	0.0	1
440	ENCFF310CCS	K562	USF1	A549	49.549672446775155	0.0	0.0	1
441	ENCFF310IDS	A549	CHD2	A549	41.39872221109415	0.0	0.0	1
442	ENCFF310IWF	HepG2	ZNF564	A549	68.10439594924446	0.0	0.0	1
443	ENCFF310TQK	HepG2	BHLHA15	A549	45.513143320460934	0.0	0.0	1
444	ENCFF312HBF	A549	BCL3	A549	107.30836967892093	0.0	0.0	1
445	ENCFF312YZB	HepG2	NCOA5	A549	20.72596219701076	0.0	0.0	1
446	ENCFF313BSI	HepG2	ZNF18	A549	66.59068102885622	0.0	0.0	1
447	ENCFF313VEF	K562	MBD1	A549	16.166885156684184	0.0	0.0	1
448	ENCFF314CDT	HepG2	TEAD3	A549	76.68354167712032	0.0	0.0	1
449	ENCFF314KET	HepG2	CREB1	A549	62.313798800126435	0.0	0.0	1
450	ENCFF317GWN	HepG2	RFXANK	A549	47.58433403410955	0.0	0.0	1
451	ENCFF318CUZ	HepG2	FOXO4	A549	43.06229299934286	0.0	0.0	1
452	ENCFF318ZUN	K562	ZNF436	A549	21.619202634575164	0.0	0.0	1
453	ENCFF320EKJ	HepG2	ZFP36L2	A549	32.843386334179854	0.0	0.0	1
454	ENCFF320KEW	MCF-7	ZNF512B	A549	27.923321626335156	0.0	0.0	1
455	ENCFF321LMQ	K562	NFRKB	A549	52.2783748176621	0.0	0.0	1
456	ENCFF321MKV	HepG2	ZNF10	A549	15.860211077004845	0.0	0.0	1
457	ENCFF321MWB	HepG2	ZNF235	A549	59.750691112086756	0.0	0.0	1
458	ENCFF321UQK	HepG2	SRSF1	A549	64.01104557181911	0.0	0.0	1
459	ENCFF322CXC	HepG2	RFXAP	A549	71.45645746662062	0.0	0.0	1
460	ENCFF322IPP	HepG2	ZNF879	A549	52.4699816786933	0.0	0.0	1
461	ENCFF322IVF	HepG2	ZNF501	A549	90.85537372258426	0.0	0.0	1
462	ENCFF324ELP	K562	CREM	A549	81.60974616729139	0.0	0.0	1
463	ENCFF326CIT	K562	UBTF	A549	73.71895577333464	0.0	0.0	1
464	ENCFF328ZJV	MCF-7	ZBTB11	A549	31.617569863176215	0.0	0.0	1
465	ENCFF330EGV	K562	ERF	A549	28.683938692563228	0.0	0.0	1
466	ENCFF330OCU	A549	CBX8	A549	2.5631749346719377	0.0036250952354105045	0.03414610072212856	0
467	ENCFF330OKC	HepG2	CSRNP1	A549	70.64128639648317	0.0	0.0	1
468	ENCFF330SXS	HepG2	ZFP1	A549	51.239077773404304	0.0	0.0	1
469	ENCFF331BSI	HepG2	FOXO1	A549	67.26334316975016	0.0	0.0	1
470	ENCFF331QMY	HepG2	ZNF850	A549	41.660410022763074	0.0	0.0	1
471	ENCFF332AZX	MCF-7	TCF7L2	A549	34.78935791804941	0.0	0.0	1
472	ENCFF332FUE	HepG2	YBX1	A549	0.8726559709776883	0.1908784977021164	1.0	0
473	ENCFF332MPQ	HepG2	ZNF839	A549	50.31286103789862	0.0	0.0	1
474	ENCFF333PIQ	HepG2	CAMTA2	A549	53.944415837044716	0.0	0.0	1
475	ENCFF335VOJ	K562	PYGO2	A549	21.29190398221589	0.0	0.0	1
476	ENCFF335VPW	HepG2	POGK	A549	80.6698040181299	0.0	0.0	1
477	ENCFF335ZTU	K562	SMAD3	A549	17.79307975365011	0.0	0.0	1
478	ENCFF338JHW	HepG2	HDAC6	A549	18.847195723902885	0.0	0.0	1
479	ENCFF338YFQ	HepG2	SOX18	A549	46.23770363127154	0.0	0.0	1
480	ENCFF339BDC	MCF-7	ZBTB7B	A549	39.03214842113245	0.0	0.0	1
481	ENCFF339GYF	HepG2	ZGPAT	A549	97.85061001820094	0.0	0.0	1
482	ENCFF339ZPY	HepG2	SMAD9	A549	41.068410203718166	0.0	0.0	1
483	ENCFF340TNC	HepG2	ZNF556	A549	71.49940966122925	0.0	0.0	1
484	ENCFF340VOQ	HepG2	TFDP2	A549	79.4799928420875	0.0	0.0	1
485	ENCFF341CNM	K562	NFXL1	A549	20.770327721665378	0.0	0.0	1
486	ENCFF341HVV	A549	CBX2	A549	5.5677643628300215	3.4209658606084546e-12	3.324035647132788e-11	1
487	ENCFF342ETP	HepG2	SP110	A549	37.21562279555937	0.0	0.0	1
488	ENCFF342NSW	MCF-7	NCOA3	A549	26.635231321344822	0.0	0.0	1
489	ENCFF343BIK	A549	GABPA	A549	86.56852163563629	0.0	0.0	1
490	ENCFF344MKI	K562	ARID2	A549	30.46109178181098	0.0	0.0	1
491	ENCFF345BUG	K562	PBX2	A549	41.5476292364696	0.0	0.0	1
492	ENCFF345IHK	K562	ZNF589	A549	58.15226348326756	0.0	0.0	1
493	ENCFF346AOR	K562	ZBTB7A	A549	83.26604927496135	0.0	0.0	1
494	ENCFF347UBA	HepG2	SP5	A549	73.58178005850776	0.0	0.0	1
495	ENCFF348MDS	HepG2	AGO2	A549	85.65899741076122	0.0	0.0	1
496	ENCFF349MFA	HepG2	HNRNPUL1	A549	32.00294284376037	0.0	0.0	1
497	ENCFF349OOT	HepG2	ZBTB38	A549	76.1717051163996	0.0	0.0	1
498	ENCFF349PJY	HepG2	ZNF24	A549	34.43765600997666	0.0	0.0	1
499	ENCFF349VSP	K562	KAT2B	A549	14.938518733718908	0.0	0.0	1
500	ENCFF350CKI	HepG2	NR2F6	A549	54.84179536245027	0.0	0.0	1
501	ENCFF351COM	HepG2	MYRF	A549	43.82113531219458	0.0	0.0	1
502	ENCFF352NGK	K562	ZNF785	A549	4.293640630083339	6.798634564217208e-07	6.497570580822584e-06	1
503	ENCFF353STA	HepG2	ZNF431	A549	61.186906287891205	0.0	0.0	1
504	ENCFF354VWZ	HepG2	POLR2A	A549	91.93625723157025	0.0	0.0	1
505	ENCFF356WOE	MCF-7	ZBTB33	A549	17.93336603335477	0.0	0.0	1
506	ENCFF356ZVN	HepG2	HNF4A	A549	37.60422132049971	0.0	0.0	1
507	ENCFF358INM	HepG2	TFE3	A549	69.86244319631219	0.0	0.0	1
508	ENCFF359DKY	HepG2	GRHL1	A549	7.749007007417685	5.131519018188529e-22	5.1027453085198715e-21	1
509	ENCFF359ZQQ	K562	DMBX1	A549	49.88474129417988	0.0	0.0	1
510	ENCFF361JRX	HepG2	KDM4B	A549	57.264306952825095	0.0	0.0	1
511	ENCFF361NJR	HepG2	TCF7L2	A549	18.108822372572003	0.0	0.0	1
512	ENCFF361PBY	HepG2	ZNF362	A549	60.454901699325376	0.0	0.0	1
513	ENCFF362JHQ	K562	TFDP1	A549	75.4300857269726	0.0	0.0	1
514	ENCFF362PMI	HepG2	ZNF274	A549	-2.0	0.9648583169888161	1.0	0
515	ENCFF362UGH	K562	JUNB	A549	44.55030939687429	0.0	0.0	1
516	ENCFF364DXQ	HepG2	ZNF598	A549	65.50529318360455	0.0	0.0	1
517	ENCFF365ETH	K562	GMEB1	A549	79.73114468238408	0.0	0.0	1
518	ENCFF366KEF	HepG2	TMF1	A549	62.422101935329415	0.0	0.0	1
519	ENCFF366XDW	K562	NFE2L1	A549	20.434994210252608	0.0	0.0	1
520	ENCFF368IYV	HepG2	IRF1	A549	38.50627348459062	0.0	0.0	1
521	ENCFF370XOM	HepG2	STAT5B	A549	39.56148532572288	0.0	0.0	1
522	ENCFF370YGS	K562	TBP	A549	78.56925134293125	0.0	0.0	1
523	ENCFF371EUY	HepG2	ZNF709	A549	74.45881799043389	0.0	0.0	1
524	ENCFF371LUB	HepG2	IKZF5	A549	81.9794277083603	0.0	0.0	1
525	ENCFF371SJR	K562	ATF7	A549	88.45824509236296	0.0	0.0	1
526	ENCFF372DFI	HepG2	MXD3	A549	76.22032269409584	0.0	0.0	1
527	ENCFF372PXU	HepG2	E2F2	A549	49.91513302760069	0.0	0.0	1
528	ENCFF372YFU	K562	THAP7	A549	36.30354453410226	0.0	0.0	1
529	ENCFF373JGX	HepG2	ZNF407	A549	76.82752876068659	0.0	0.0	1
530	ENCFF373KUZ	HepG2	ZNF101	A549	38.37160171582255	0.0	0.0	1
531	ENCFF373NIO	A549	NFE2L2	A549	34.660391604327884	0.0	0.0	1
532	ENCFF373SRR	HepG2	TFDP1	A549	78.72626966413536	0.0	0.0	1
533	ENCFF374HXP	HepG2	ZBTB4	A549	56.79094793646146	0.0	0.0	1
534	ENCFF375SIS	K562	ID3	A549	59.787184119477104	0.0	0.0	1
535	ENCFF376CUV	HepG2	KDM6A	A549	42.27634563491913	0.0	0.0	1
536	ENCFF378GRS	HepG2	GMEB2	A549	49.57827060912897	0.0	0.0	1
537	ENCFF380KJB	K562	ZNF398	A549	6.917305616769191	6.285971005136338e-16	6.160382392816498e-15	1
538	ENCFF381ULU	MCF-7	GATA3	A549	28.155665222565986	0.0	0.0	1
539	ENCFF381WCL	HepG2	MTA1	A549	72.80647167807922	0.0	0.0	1
540	ENCFF382CUT	K562	ILF3	A549	31.05204990993725	0.0	0.0	1
541	ENCFF382QUI	K562	ZNF277	A549	5.596134954547809	1.8060742730192364e-10	1.7485572687541078e-09	1
542	ENCFF382YJO	HepG2	RXRA	A549	51.070705524424795	0.0	0.0	1
543	ENCFF383IEP	K562	SAP30	A549	73.19085172969075	0.0	0.0	1
544	ENCFF384TZN	HepG2	ZBTB25	A549	71.32838831489983	0.0	0.0	1
545	ENCFF385DPO	HepG2	HOXA5	A549	73.86564488493526	0.0	0.0	1
546	ENCFF385LDF	MCF-7	MYC	A549	42.76718695071567	0.0	0.0	1
547	ENCFF385UIF	HepG2	ZNF697	A549	64.87553791736855	0.0	0.0	1
548	ENCFF386FQQ	MCF-7	NR2F2	A549	61.02363566927426	0.0	0.0	1
549	ENCFF386ZWO	K562	CBX3	A549	51.89108402722645	0.0	0.0	1
550	ENCFF387KML	HepG2	ETV6	A549	58.37470783390038	0.0	0.0	1
551	ENCFF387PJU	HepG2	RAD51	A549	24.448298755249994	0.0	0.0	1
552	ENCFF388IZF	HepG2	ZNF484	A549	28.92905323814166	0.0	0.0	1
553	ENCFF388KGW	K562	GATAD2B	A549	56.019845199624264	0.0	0.0	1
554	ENCFF389YCG	HepG2	ZNF138	A549	57.8212677249379	0.0	0.0	1
555	ENCFF390AZA	A549	ZC3H11A	A549	11.815052986429613	0.0	0.0	1
556	ENCFF390VZU	HepG2	FIP1L1	A549	37.57140921272971	0.0	0.0	1
557	ENCFF390XVX	A549	ETS1	A549	70.80270827693091	0.0	0.0	1
558	ENCFF391XMO	HepG2	ZNF562	A549	25.189859956545977	0.0	0.0	1
559	ENCFF392INU	K562	ZBED1	A549	41.582199031711674	0.0	0.0	1
560	ENCFF392MAR	K562	TFCP2	A549	49.27767313422951	0.0	0.0	1
561	ENCFF393LUP	HepG2	EP300	A549	65.20494175900481	0.0	0.0	1
562	ENCFF395PJC	MCF-7	COPS2	A549	1.442343193732261	0.067295997977858	0.6310008419487129	0
563	ENCFF396ZSB	HepG2	ZNF776	A549	67.33591055497759	0.0	0.0	1
564	ENCFF398TIE	HepG2	TGIF2	A549	69.77942467408486	0.0	0.0	1
565	ENCFF398UQZ	K562	YY1	A549	81.17566877127186	0.0	0.0	1
566	ENCFF399AJX	HepG2	NFKBIZ	A549	59.22936665638049	0.0	0.0	1
567	ENCFF399LOS	HepG2	NCOA1	A549	54.63529238127329	0.0	0.0	1
568	ENCFF399YOO	HepG2	ELK1	A549	54.85897800160572	0.0	0.0	1
569	ENCFF399ZUJ	A549	EHMT2	A549	13.2012190290668	0.0	0.0	1
570	ENCFF401HSI	HepG2	FOSL2	A549	67.07733919265145	0.0	0.0	1
571	ENCFF401YUZ	MCF-7	GATAD2B	A549	17.87820199772173	0.0	0.0	1
572	ENCFF404ASR	A549	NR2E3	A549	62.257544808372685	0.0	0.0	1
573	ENCFF404IUH	HepG2	ZNF264	A549	63.28440218196355	0.0	0.0	1
574	ENCFF405BKB	K562	PRDM10	A549	62.87925664116103	0.0	0.0	1
575	ENCFF405EGZ	K562	TBX18	A549	35.518731228358114	0.0	0.0	1
576	ENCFF405LDS	HepG2	EED	A549	59.2931946329119	0.0	0.0	1
577	ENCFF405UGF	HepG2	SKI	A549	79.11767227804995	0.0	0.0	1
578	ENCFF405YXO	HepG2	ZNF180	A549	32.636828581222154	0.0	0.0	1
579	ENCFF405ZPR	K562	STAT1	A549	7.774527752868926	1.8355923527676418e-20	1.8188845048031322e-19	1
580	ENCFF407STM	K562	ZSCAN29	A549	35.18180176359754	0.0	0.0	1
581	ENCFF407WPM	HepG2	MEF2D	A549	69.89486457703433	0.0	0.0	1
582	ENCFF408CTC	HepG2	ZFP82	A549	64.00202408345561	0.0	0.0	1
583	ENCFF408NUX	K562	CHD1	A549	63.20522185816558	0.0	0.0	1
584	ENCFF408RSJ	K562	CDC5L	A549	29.33940728832328	0.0	0.0	1
585	ENCFF409BJK	HepG2	ZNF414	A549	66.81618916533172	0.0	0.0	1
586	ENCFF409PJJ	HepG2	ZNF12	A549	56.58435927958131	0.0	0.0	1
587	ENCFF409SDU	K562	RNF2	A549	31.587773619622777	0.0	0.0	1
588	ENCFF409YKQ	HepG2	GATA2	A549	48.81657730900748	0.0	0.0	1
589	ENCFF410RJD	K562	NRF1	A549	41.42781140200903	0.0	0.0	1
590	ENCFF410SWS	K562	TCFL5	A549	13.841989775972468	0.0	0.0	1
591	ENCFF411GOS	HepG2	AKNA	A549	36.86787749885521	0.0	0.0	1
592	ENCFF412WOK	K562	DNMT1	A549	23.510413345447297	0.0	0.0	1
593	ENCFF413CKX	HepG2	GTF3A	A549	45.8273075630512	0.0	0.0	1
594	ENCFF413LLO	K562	POLR2G	A549	96.7615104703839	0.0	0.0	1
595	ENCFF413OMR	HepG2	ZNF280D	A549	63.31970049838123	0.0	0.0	1
596	ENCFF413PEE	HepG2	LCORL	A549	31.558190613990064	0.0	0.0	1
597	ENCFF414GKA	HepG2	ZNF550	A549	39.42586757534851	0.0	0.0	1
598	ENCFF415MKA	K562	TCF15	A549	22.705984804204167	0.0	0.0	1
599	ENCFF415YWK	HepG2	ZNF343	A549	63.57377786697623	0.0	0.0	1
600	ENCFF416TFM	K562	ZNF445	A549	18.8669048526302	0.0	0.0	1
601	ENCFF417FFL	K562	RNF219	A549	14.429688536959617	0.0	0.0	1
602	ENCFF417HLM	HepG2	ONECUT2	A549	42.00460795125773	0.0	0.0	1
603	ENCFF417LFH	HepG2	MTERF4	A549	63.71974705305762	0.0	0.0	1
604	ENCFF419GHH	HepG2	SREBF2	A549	7.819144772386123	4.622711145368051e-22	4.5976439188009295e-21	1
605	ENCFF421QJP	HepG2	ZBTB8A	A549	40.20290997945374	0.0	0.0	1
606	ENCFF422MYG	HepG2	ZNF513	A549	33.254145043516374	0.0	0.0	1
607	ENCFF422TZK	HepG2	BCL6	A549	74.4931295570627	0.0	0.0	1
608	ENCFF423CWQ	K562	ZBTB8A	A549	10.540308786098974	0.0	0.0	1
609	ENCFF424FZS	HepG2	BCL3	A549	72.41850956886591	0.0	0.0	1
610	ENCFF424GKS	HepG2	POLR2AphosphoS2	A549	35.831822789277666	0.0	0.0	1
611	ENCFF424OWM	K562	PHB	A549	34.474709021974626	0.0	0.0	1
612	ENCFF425JPL	HepG2	ZNF354B	A549	43.77031423677448	0.0	0.0	1
613	ENCFF427GBB	HepG2	SRSF4	A549	28.42675994672808	0.0	0.0	1
614	ENCFF427RSA	MCF-7	EGR1	A549	53.12397222583864	0.0	0.0	1
615	ENCFF427XNV	MCF-7	ELK1	A549	52.130200140428045	0.0	0.0	1
616	ENCFF428GSG	MCF-7	PPP1R10	A549	9.774210379018692	0.0	0.0	1
617	ENCFF428HNJ	HepG2	ZNF280B	A549	63.34114257778157	0.0	0.0	1
618	ENCFF428ZPS	HepG2	ZBTB14	A549	60.50818076030551	0.0	0.0	1
619	ENCFF430IPX	K562	ZNF395	A549	69.96707635571688	0.0	0.0	1
620	ENCFF430YXJ	K562	IRF2	A549	15.530055154067824	0.0	0.0	1
621	ENCFF431BYW	HepG2	ARNT2	A549	80.65658106468976	0.0	0.0	1
622	ENCFF432HRL	K562	TAF9B	A549	65.99093361905696	0.0	0.0	1
623	ENCFF433ERT	K562	VEZF1	A549	95.3012111233666	0.0	0.0	1
624	ENCFF434IDL	MCF-7	E4F1	A549	24.035107766910652	0.0	0.0	1
625	ENCFF435AEQ	HepG2	NKX3-1	A549	64.26947123282126	0.0	0.0	1
626	ENCFF435MHH	K562	ZNF212	A549	24.839404269218925	0.0	0.0	1
627	ENCFF435SNP	K562	ZBTB26	A549	36.198722868843966	0.0	0.0	1
628	ENCFF435UDQ	MCF-7	ZNF8	A549	6.0487208689803635	5.9936286932104105e-12	5.817472855829748e-11	1
629	ENCFF436DME	K562	MEF2D	A549	40.48481644561177	0.0	0.0	1
630	ENCFF436SNU	HepG2	SOX6	A549	4.042525590299374	1.0380160392840649e-06	9.909887410524261e-06	1
